"  DateTime","Temp.[C]"
"2020/9/21 8:08:21","+32.0608"
"2020/9/21 8:08:41","+32.2481"
"2020/9/21 8:09:01","+32.4354"
"2020/9/21 8:09:21","+32.5602"
"2020/9/21 8:09:41","+32.6227"
"2020/9/21 8:10:01","+32.6227"
"2020/9/21 8:10:21","+32.6851"
"2020/9/21 8:10:41","+32.6851"
"2020/9/21 8:11:01","+32.6851"
"2020/9/21 8:11:21","+32.7475"
"2020/9/21 8:11:41","+32.8723"
"2020/9/21 8:12:01","+32.9348"
"2020/9/21 8:12:21","+33.0596"
"2020/9/21 8:12:41","+33.1220"
"2020/9/21 8:13:01","+33.2469"
"2020/9/21 8:13:21","+33.3093"
"2020/9/21 8:13:41","+33.3717"
"2020/9/21 8:14:01","+33.4341"
"2020/9/21 8:14:21","+33.4965"
"2020/9/21 8:14:41","+33.5589"
"2020/9/21 8:15:01","+33.5589"
"2020/9/21 8:15:21","+33.6214"
"2020/9/21 8:15:41","+33.6838"
"2020/9/21 8:16:01","+33.7462"
"2020/9/21 8:16:21","+33.7462"
"2020/9/21 8:16:41","+33.8086"
"2020/9/21 8:17:01","+33.8710"
"2020/9/21 8:17:21","+33.8710"
"2020/9/21 8:17:41","+33.9334"
"2020/9/21 8:18:01","+33.9334"
"2020/9/21 8:18:21","+33.9958"
"2020/9/21 8:18:41","+33.9958"
"2020/9/21 8:19:01","+34.0582"
"2020/9/21 8:19:21","+34.0582"
"2020/9/21 8:19:41","+34.0582"
"2020/9/21 8:20:01","+34.1206"
"2020/9/21 8:20:21","+34.1206"
"2020/9/21 8:20:41","+34.1206"
"2020/9/21 8:21:01","+34.1831"
"2020/9/21 8:21:21","+34.1831"
"2020/9/21 8:21:41","+34.2455"
"2020/9/21 8:22:01","+34.3079"
"2020/9/21 8:22:21","+34.3079"
"2020/9/21 8:22:41","+34.3079"
"2020/9/21 8:23:01","+34.3079"
"2020/9/21 8:23:21","+34.3703"
"2020/9/21 8:23:41","+34.3703"
"2020/9/21 8:24:01","+34.3703"
"2020/9/21 8:24:21","+34.4327"
"2020/9/21 8:24:41","+34.4327"
"2020/9/21 8:25:01","+34.4327"
"2020/9/21 8:25:21","+34.4951"
"2020/9/21 8:25:41","+34.4327"
"2020/9/21 8:26:01","+34.3703"
"2020/9/21 8:26:21","+34.3703"
"2020/9/21 8:26:41","+34.3079"
"2020/9/21 8:27:01","+34.3079"
"2020/9/21 8:27:21","+34.3079"
"2020/9/21 8:27:41","+34.3079"
"2020/9/21 8:28:01","+34.3079"
"2020/9/21 8:28:21","+34.3079"
"2020/9/21 8:28:41","+34.3079"
"2020/9/21 8:29:01","+34.3079"
"2020/9/21 8:29:21","+34.3079"
"2020/9/21 8:29:41","+34.3079"
"2020/9/21 8:30:01","+34.3079"
"2020/9/21 8:30:21","+34.3079"
"2020/9/21 8:30:41","+34.3079"
"2020/9/21 8:31:01","+34.2455"
"2020/9/21 8:31:21","+34.2455"
"2020/9/21 8:31:41","+34.2455"
"2020/9/21 8:32:01","+34.2455"
"2020/9/21 8:32:21","+34.2455"
"2020/9/21 8:32:41","+34.2455"
"2020/9/21 8:33:01","+34.2455"
"2020/9/21 8:33:21","+34.2455"
"2020/9/21 8:33:41","+34.2455"
"2020/9/21 8:34:01","+34.2455"
"2020/9/21 8:34:21","+34.2455"
"2020/9/21 8:34:41","+34.2455"
"2020/9/21 8:35:01","+34.2455"
"2020/9/21 8:35:21","+34.2455"
"2020/9/21 8:35:41","+34.2455"
"2020/9/21 8:36:01","+34.2455"
"2020/9/21 8:36:21","+34.1831"
"2020/9/21 8:36:41","+34.2455"
"2020/9/21 8:37:01","+34.1831"
"2020/9/21 8:37:21","+34.1206"
"2020/9/21 8:37:41","+33.9958"
"2020/9/21 8:38:01","+33.8710"
"2020/9/21 8:38:21","+33.8086"
"2020/9/21 8:38:41","+33.6838"
"2020/9/21 8:39:01","+33.6838"
"2020/9/21 8:39:21","+33.6214"
"2020/9/21 8:39:41","+33.5589"
"2020/9/21 8:40:01","+33.5589"
"2020/9/21 8:40:21","+33.5589"
"2020/9/21 8:40:41","+33.6214"
"2020/9/21 8:41:01","+33.6214"
"2020/9/21 8:41:21","+33.5589"
"2020/9/21 8:41:41","+33.5589"
"2020/9/21 8:42:01","+33.5589"
"2020/9/21 8:42:21","+33.5589"
"2020/9/21 8:42:41","+33.5589"
"2020/9/21 8:43:01","+33.5589"
"2020/9/21 8:43:21","+33.6214"
"2020/9/21 8:43:41","+33.6214"
"2020/9/21 8:44:01","+33.6214"
"2020/9/21 8:44:21","+33.6214"
"2020/9/21 8:44:41","+33.6214"
"2020/9/21 8:45:01","+33.6214"
"2020/9/21 8:45:21","+33.6214"
"2020/9/21 8:45:41","+33.6214"
"2020/9/21 8:46:01","+33.6214"
"2020/9/21 8:46:21","+33.6214"
"2020/9/21 8:46:41","+33.5589"
"2020/9/21 8:47:01","+33.5589"
"2020/9/21 8:47:21","+33.5589"
"2020/9/21 8:47:41","+33.6214"
"2020/9/21 8:48:01","+33.6214"
"2020/9/21 8:48:21","+33.6214"
"2020/9/21 8:48:41","+33.6214"
"2020/9/21 8:49:01","+33.6214"
"2020/9/21 8:49:21","+33.6838"
"2020/9/21 8:49:41","+33.6838"
"2020/9/21 8:50:01","+33.6838"
"2020/9/21 8:50:21","+33.7462"
"2020/9/21 8:50:41","+33.7462"
"2020/9/21 8:51:01","+33.6838"
"2020/9/21 8:51:21","+33.6838"
"2020/9/21 8:51:41","+33.6838"
"2020/9/21 8:52:01","+33.6838"
"2020/9/21 8:52:21","+33.6838"
"2020/9/21 8:52:41","+33.6838"
"2020/9/21 8:53:01","+33.7462"
"2020/9/21 8:53:21","+33.8710"
"2020/9/21 8:53:41","+33.9958"
"2020/9/21 8:54:01","+34.0582"
"2020/9/21 8:54:21","+34.0582"
"2020/9/21 8:54:41","+34.0582"
"2020/9/21 8:55:01","+34.0582"
"2020/9/21 8:55:21","+33.9958"
"2020/9/21 8:55:41","+33.9958"
"2020/9/21 8:56:01","+33.9334"
"2020/9/21 8:56:21","+33.9334"
"2020/9/21 8:56:41","+33.9334"
"2020/9/21 8:57:01","+33.9334"
"2020/9/21 8:57:21","+33.9334"
"2020/9/21 8:57:41","+33.9334"
"2020/9/21 8:58:01","+33.9334"
"2020/9/21 8:58:21","+33.9334"
"2020/9/21 8:58:41","+33.9334"
"2020/9/21 8:59:01","+33.9334"
"2020/9/21 8:59:21","+33.9334"
"2020/9/21 8:59:41","+33.9334"
"2020/9/21 9:00:01","+33.9334"
"2020/9/21 9:00:21","+33.9334"
"2020/9/21 9:00:41","+33.9334"
"2020/9/21 9:01:01","+33.9334"
"2020/9/21 9:01:21","+33.9334"
"2020/9/21 9:01:41","+33.9334"
"2020/9/21 9:02:01","+33.9334"
"2020/9/21 9:02:21","+33.9334"
"2020/9/21 9:02:41","+33.8710"
"2020/9/21 9:03:01","+33.7462"
"2020/9/21 9:03:21","+33.6838"
"2020/9/21 9:03:41","+33.6214"
"2020/9/21 9:04:01","+33.6838"
"2020/9/21 9:04:21","+33.6214"
"2020/9/21 9:04:41","+33.6214"
"2020/9/21 9:05:01","+32.7475"
"2020/9/21 9:05:21","+31.9984"
"2020/9/21 9:05:41","+31.3740"
"2020/9/21 9:06:01","+30.8745"
"2020/9/21 9:06:21","+30.4374"
"2020/9/21 9:06:41","+30.0627"
"2020/9/21 9:07:01","+29.7504"
"2020/9/21 9:07:21","+30.4998"
"2020/9/21 9:07:41","+30.6247"
"2020/9/21 9:08:01","+30.0627"
"2020/9/21 9:08:21","+29.6880"
"2020/9/21 9:08:41","+29.3757"
"2020/9/21 9:09:01","+29.0634"
"2020/9/21 9:09:21","+28.8760"
"2020/9/21 9:09:41","+28.6261"
"2020/9/21 9:10:01","+28.4387"
"2020/9/21 9:10:21","+28.3138"
"2020/9/21 9:10:41","+28.1889"
"2020/9/21 9:11:01","+28.0639"
"2020/9/21 9:11:21","+27.9390"
"2020/9/21 9:11:41","+27.8140"
"2020/9/21 9:12:01","+27.7515"
"2020/9/21 9:12:21","+27.6266"
"2020/9/21 9:12:41","+27.5641"
"2020/9/21 9:13:01","+27.5016"
"2020/9/21 9:13:21","+27.4391"
"2020/9/21 9:13:41","+27.3767"
"2020/9/21 9:14:01","+27.3142"
"2020/9/21 9:14:21","+27.2517"
"2020/9/21 9:14:41","+27.2517"
"2020/9/21 9:15:01","+27.1892"
"2020/9/21 9:15:21","+27.1892"
"2020/9/21 9:15:41","+27.1267"
"2020/9/21 9:16:01","+27.0643"
"2020/9/21 9:16:21","+27.0643"
"2020/9/21 9:16:41","+27.0018"
"2020/9/21 9:17:01","+27.0018"
"2020/9/21 9:17:21","+27.0018"
"2020/9/21 9:17:41","+26.9393"
"2020/9/21 9:18:01","+26.9393"
"2020/9/21 9:18:21","+26.8768"
"2020/9/21 9:18:41","+26.8768"
"2020/9/21 9:19:01","+26.8768"
"2020/9/21 9:19:21","+26.8768"
"2020/9/21 9:19:41","+26.8143"
"2020/9/21 9:20:01","+26.8143"
"2020/9/21 9:20:21","+26.8143"
"2020/9/21 9:20:41","+26.7518"
"2020/9/21 9:21:01","+26.7518"
"2020/9/21 9:21:21","+26.7518"
"2020/9/21 9:21:41","+26.7518"
"2020/9/21 9:22:01","+26.7518"
"2020/9/21 9:22:21","+26.6893"
"2020/9/21 9:22:41","+26.6893"
"2020/9/21 9:23:01","+26.6893"
"2020/9/21 9:23:21","+26.6893"
"2020/9/21 9:23:41","+26.6893"
"2020/9/21 9:24:01","+26.6893"
"2020/9/21 9:24:21","+26.6269"
"2020/9/21 9:24:41","+26.6269"
"2020/9/21 9:25:01","+26.6269"
"2020/9/21 9:25:21","+26.6269"
"2020/9/21 9:25:41","+26.6269"
"2020/9/21 9:26:01","+26.6269"
"2020/9/21 9:26:21","+26.6269"
"2020/9/21 9:26:41","+26.5644"
"2020/9/21 9:27:01","+26.5644"
"2020/9/21 9:27:21","+26.5644"
"2020/9/21 9:27:41","+26.5644"
"2020/9/21 9:28:01","+26.5644"
"2020/9/21 9:28:21","+26.5644"
"2020/9/21 9:28:41","+26.5644"
"2020/9/21 9:29:01","+26.5644"
"2020/9/21 9:29:21","+26.5644"
"2020/9/21 9:29:41","+26.5644"
"2020/9/21 9:30:01","+26.5019"
"2020/9/21 9:30:21","+26.5019"
"2020/9/21 9:30:41","+26.5019"
"2020/9/21 9:31:01","+26.5019"
"2020/9/21 9:31:21","+26.5019"
"2020/9/21 9:31:41","+26.5019"
"2020/9/21 9:32:01","+26.5019"
"2020/9/21 9:32:21","+26.5019"
"2020/9/21 9:32:41","+26.5019"
"2020/9/21 9:33:01","+26.5019"
"2020/9/21 9:33:21","+26.5019"
"2020/9/21 9:33:41","+26.5019"
"2020/9/21 9:34:01","+26.5019"
"2020/9/21 9:34:21","+26.5019"
"2020/9/21 9:34:41","+26.5019"
"2020/9/21 9:35:01","+26.4394"
"2020/9/21 9:35:21","+26.5019"
"2020/9/21 9:35:41","+26.4394"
"2020/9/21 9:36:01","+26.4394"
"2020/9/21 9:36:21","+26.4394"
"2020/9/21 9:36:41","+26.4394"
"2020/9/21 9:37:01","+26.4394"
"2020/9/21 9:37:21","+26.4394"
"2020/9/21 9:37:41","+26.4394"
"2020/9/21 9:38:01","+26.4394"
"2020/9/21 9:38:21","+26.4394"
"2020/9/21 9:38:41","+26.4394"
"2020/9/21 9:39:01","+26.4394"
"2020/9/21 9:39:21","+26.4394"
"2020/9/21 9:39:41","+26.4394"
"2020/9/21 9:40:01","+26.4394"
"2020/9/21 9:40:21","+26.4394"
"2020/9/21 9:40:41","+26.4394"
"2020/9/21 9:41:01","+26.4394"
"2020/9/21 9:41:21","+26.4394"
"2020/9/21 9:41:41","+26.4394"
"2020/9/21 9:42:01","+26.3769"
"2020/9/21 9:42:21","+26.3769"
"2020/9/21 9:42:41","+26.3769"
"2020/9/21 9:43:01","+26.3769"
"2020/9/21 9:43:21","+26.3769"
"2020/9/21 9:43:41","+26.3769"
"2020/9/21 9:44:01","+26.3769"
"2020/9/21 9:44:21","+26.3769"
"2020/9/21 9:44:41","+26.3769"
"2020/9/21 9:45:01","+26.3769"
"2020/9/21 9:45:21","+26.3769"
"2020/9/21 9:45:41","+26.3769"
"2020/9/21 9:46:01","+26.3769"
"2020/9/21 9:46:21","+26.3769"
"2020/9/21 9:46:41","+26.3769"
"2020/9/21 9:47:01","+26.3769"
"2020/9/21 9:47:21","+26.3769"
"2020/9/21 9:47:41","+26.3769"
"2020/9/21 9:48:01","+26.3769"
"2020/9/21 9:48:21","+26.3769"
"2020/9/21 9:48:41","+26.3769"
"2020/9/21 9:49:01","+26.3769"
"2020/9/21 9:49:21","+26.3769"
"2020/9/21 9:49:41","+26.3769"
"2020/9/21 9:50:01","+26.3769"
"2020/9/21 9:50:21","+26.3769"
"2020/9/21 9:50:41","+26.3769"
"2020/9/21 9:51:01","+26.3769"
"2020/9/21 9:51:21","+26.3769"
"2020/9/21 9:51:41","+26.3769"
"2020/9/21 9:52:01","+26.3769"
"2020/9/21 9:52:21","+26.3769"
"2020/9/21 9:52:41","+26.3144"
"2020/9/21 9:53:01","+26.3769"
"2020/9/21 9:53:21","+26.3144"
"2020/9/21 9:53:41","+26.3144"
"2020/9/21 9:54:01","+26.3144"
"2020/9/21 9:54:21","+26.3144"
"2020/9/21 9:54:41","+26.3144"
"2020/9/21 9:55:01","+26.3144"
"2020/9/21 9:55:21","+26.3144"
"2020/9/21 9:55:41","+26.3144"
"2020/9/21 9:56:01","+26.3144"
"2020/9/21 9:56:21","+26.3144"
"2020/9/21 9:56:41","+26.3144"
"2020/9/21 9:57:01","+26.3144"
"2020/9/21 9:57:21","+26.3144"
"2020/9/21 9:57:41","+26.3144"
"2020/9/21 9:58:01","+26.3144"
"2020/9/21 9:58:21","+26.3144"
"2020/9/21 9:58:41","+26.3144"
"2020/9/21 9:59:01","+26.3144"
"2020/9/21 9:59:21","+26.3144"
"2020/9/21 9:59:41","+26.3144"
"2020/9/21 10:00:01","+26.3144"
"2020/9/21 10:00:21","+26.3144"
"2020/9/21 10:00:41","+26.3144"
"2020/9/21 10:01:01","+26.3144"
"2020/9/21 10:01:21","+26.3144"
"2020/9/21 10:01:41","+26.3144"
"2020/9/21 10:02:01","+26.3144"
"2020/9/21 10:02:21","+26.3144"
"2020/9/21 10:02:41","+26.3144"
"2020/9/21 10:03:01","+26.3144"
"2020/9/21 10:03:21","+26.3144"
"2020/9/21 10:03:41","+26.3144"
"2020/9/21 10:04:01","+26.3144"
"2020/9/21 10:04:21","+26.3144"
"2020/9/21 10:04:41","+26.3144"
"2020/9/21 10:05:01","+26.3144"
"2020/9/21 10:05:21","+26.3144"
"2020/9/21 10:05:41","+26.3144"
"2020/9/21 10:06:01","+26.3144"
"2020/9/21 10:06:21","+26.3144"
"2020/9/21 10:06:41","+26.3144"
"2020/9/21 10:07:01","+26.3144"
"2020/9/21 10:07:21","+26.3144"
"2020/9/21 10:07:41","+26.3144"
"2020/9/21 10:08:01","+26.3144"
"2020/9/21 10:08:21","+26.3144"
"2020/9/21 10:08:41","+26.3144"
"2020/9/21 10:09:01","+26.3144"
"2020/9/21 10:09:21","+26.3144"
"2020/9/21 10:09:41","+26.3144"
"2020/9/21 10:10:01","+26.3144"
"2020/9/21 10:10:21","+26.3144"
"2020/9/21 10:10:41","+26.3144"
"2020/9/21 10:11:01","+26.3144"
"2020/9/21 10:11:21","+26.3144"
"2020/9/21 10:11:41","+26.3144"
"2020/9/21 10:12:01","+26.3144"
"2020/9/21 10:12:21","+26.3144"
"2020/9/21 10:12:41","+26.3144"
"2020/9/21 10:13:01","+26.3144"
"2020/9/21 10:13:21","+26.3144"
"2020/9/21 10:13:41","+26.3144"
"2020/9/21 10:14:01","+26.3144"
"2020/9/21 10:14:21","+26.3144"
"2020/9/21 10:14:41","+26.3144"
"2020/9/21 10:15:01","+26.3144"
"2020/9/21 10:15:21","+26.3144"
"2020/9/21 10:15:41","+26.3144"
"2020/9/21 10:16:01","+26.3144"
"2020/9/21 10:16:21","+26.3144"
"2020/9/21 10:16:41","+26.3144"
"2020/9/21 10:17:01","+26.3144"
"2020/9/21 10:17:21","+26.3144"
"2020/9/21 10:17:41","+26.3144"
"2020/9/21 10:18:01","+26.3144"
"2020/9/21 10:18:21","+26.3144"
"2020/9/21 10:18:41","+26.3144"
"2020/9/21 10:19:01","+26.3144"
"2020/9/21 10:19:21","+26.3144"
"2020/9/21 10:19:41","+26.3144"
"2020/9/21 10:20:01","+26.3144"
"2020/9/21 10:20:21","+26.3144"
"2020/9/21 10:20:41","+26.3144"
"2020/9/21 10:21:01","+26.3144"
"2020/9/21 10:21:21","+26.3144"
"2020/9/21 10:21:41","+26.3144"
"2020/9/21 10:22:01","+26.3144"
"2020/9/21 10:22:21","+26.3144"
"2020/9/21 10:22:41","+26.3144"
"2020/9/21 10:23:01","+26.3144"
"2020/9/21 10:23:21","+26.3144"
"2020/9/21 10:23:41","+26.3144"
"2020/9/21 10:24:01","+26.3144"
"2020/9/21 10:24:21","+26.3144"
"2020/9/21 10:24:41","+26.3144"
"2020/9/21 10:25:01","+26.3144"
"2020/9/21 10:25:21","+26.3144"
"2020/9/21 10:25:41","+26.3144"
"2020/9/21 10:26:01","+26.3144"
"2020/9/21 10:26:21","+26.3144"
"2020/9/21 10:26:41","+26.3144"
"2020/9/21 10:27:01","+26.3144"
"2020/9/21 10:27:21","+26.3144"
"2020/9/21 10:27:41","+26.3144"
"2020/9/21 10:28:01","+26.3144"
"2020/9/21 10:28:21","+26.3144"
"2020/9/21 10:28:41","+26.3144"
"2020/9/21 10:29:01","+26.3144"
"2020/9/21 10:29:21","+26.3144"
"2020/9/21 10:29:41","+26.3144"
"2020/9/21 10:30:01","+26.3144"
"2020/9/21 10:30:21","+26.3144"
"2020/9/21 10:30:41","+26.3144"
"2020/9/21 10:31:01","+26.3144"
"2020/9/21 10:31:21","+26.3144"
"2020/9/21 10:31:41","+26.3144"
"2020/9/21 10:32:01","+26.3144"
"2020/9/21 10:32:21","+26.3144"
"2020/9/21 10:32:41","+26.3144"
"2020/9/21 10:33:01","+26.3144"
"2020/9/21 10:33:21","+26.3144"
"2020/9/21 10:33:41","+26.3144"
"2020/9/21 10:34:01","+26.3144"
"2020/9/21 10:34:21","+26.3144"
"2020/9/21 10:34:41","+26.3144"
"2020/9/21 10:35:01","+26.3144"
"2020/9/21 10:35:21","+26.3144"
"2020/9/21 10:35:41","+26.3144"
"2020/9/21 10:36:01","+26.3144"
"2020/9/21 10:36:21","+26.3144"
"2020/9/21 10:36:41","+26.3144"
"2020/9/21 10:37:01","+26.3144"
"2020/9/21 10:37:21","+26.3144"
"2020/9/21 10:37:41","+26.3144"
"2020/9/21 10:38:01","+26.3144"
"2020/9/21 10:38:21","+26.3144"
"2020/9/21 10:38:41","+26.3144"
"2020/9/21 10:39:01","+26.3144"
"2020/9/21 10:39:21","+26.3144"
"2020/9/21 10:39:41","+26.3144"
"2020/9/21 10:40:01","+26.3144"
"2020/9/21 10:40:21","+26.3144"
"2020/9/21 10:40:41","+26.3144"
"2020/9/21 10:41:01","+26.3144"
"2020/9/21 10:41:21","+26.3144"
"2020/9/21 10:41:41","+26.3144"
"2020/9/21 10:42:01","+26.3144"
"2020/9/21 10:42:21","+26.3144"
"2020/9/21 10:42:41","+26.3144"
"2020/9/21 10:43:01","+26.3144"
"2020/9/21 10:43:21","+26.3144"
"2020/9/21 10:43:41","+26.3144"
"2020/9/21 10:44:01","+26.3144"
"2020/9/21 10:44:21","+26.3144"
"2020/9/21 10:44:41","+26.3144"
"2020/9/21 10:45:01","+26.3144"
"2020/9/21 10:45:21","+26.3144"
"2020/9/21 10:45:41","+26.3769"
"2020/9/21 10:46:01","+26.3769"
"2020/9/21 10:46:21","+26.5019"
"2020/9/21 10:46:41","+26.5019"
"2020/9/21 10:47:01","+26.5644"
"2020/9/21 10:47:21","+28.3763"
"2020/9/21 10:47:41","+29.5631"
"2020/9/21 10:48:01","+30.1876"
"2020/9/21 10:48:21","+30.6247"
"2020/9/21 10:48:41","+30.9370"
"2020/9/21 10:49:01","+31.1867"
"2020/9/21 10:49:21","+31.3740"
"2020/9/21 10:49:41","+31.5613"
"2020/9/21 10:50:01","+31.7486"
"2020/9/21 10:50:21","+31.8735"
"2020/9/21 10:50:41","+31.9984"
"2020/9/21 10:51:01","+32.1232"
"2020/9/21 10:51:21","+32.2481"
"2020/9/21 10:51:41","+32.3105"
"2020/9/21 10:52:01","+32.3729"
"2020/9/21 10:52:21","+32.4354"
"2020/9/21 10:52:41","+32.5602"
"2020/9/21 10:53:01","+32.6227"
"2020/9/21 10:53:21","+32.6851"
"2020/9/21 10:53:41","+32.6851"
"2020/9/21 10:54:01","+32.6851"
"2020/9/21 10:54:21","+32.7475"
"2020/9/21 10:54:41","+32.7475"
"2020/9/21 10:55:01","+32.7475"
"2020/9/21 10:55:21","+32.8099"
"2020/9/21 10:55:41","+32.8723"
"2020/9/21 10:56:01","+32.8723"
"2020/9/21 10:56:21","+32.9972"
"2020/9/21 10:56:41","+32.9972"
"2020/9/21 10:57:01","+33.0596"
"2020/9/21 10:57:21","+33.0596"
"2020/9/21 10:57:41","+33.0596"
"2020/9/21 10:58:01","+33.0596"
"2020/9/21 10:58:21","+33.1220"
"2020/9/21 10:58:41","+33.1844"
"2020/9/21 10:59:01","+33.2469"
"2020/9/21 10:59:21","+33.2469"
"2020/9/21 10:59:41","+33.2469"
"2020/9/21 11:00:01","+33.2469"
"2020/9/21 11:00:21","+33.2469"
"2020/9/21 11:00:41","+33.2469"
"2020/9/21 11:01:01","+33.3093"
"2020/9/21 11:01:21","+33.3717"
"2020/9/21 11:01:41","+33.3093"
"2020/9/21 11:02:01","+33.3093"
"2020/9/21 11:02:21","+33.3093"
"2020/9/21 11:02:41","+33.3717"
"2020/9/21 11:03:01","+33.3717"
"2020/9/21 11:03:21","+33.4341"
"2020/9/21 11:03:41","+33.4341"
"2020/9/21 11:04:01","+33.4341"
"2020/9/21 11:04:21","+33.4341"
"2020/9/21 11:04:41","+33.4965"
"2020/9/21 11:05:01","+33.4341"
"2020/9/21 11:05:21","+33.4341"
"2020/9/21 11:05:41","+33.4965"
"2020/9/21 11:06:01","+33.4965"
"2020/9/21 11:06:21","+33.4965"
"2020/9/21 11:06:41","+33.5589"
"2020/9/21 11:07:01","+33.5589"
"2020/9/21 11:07:21","+33.5589"
"2020/9/21 11:07:41","+33.5589"
"2020/9/21 11:08:01","+33.5589"
"2020/9/21 11:08:21","+33.6214"
"2020/9/21 11:08:41","+33.6214"
"2020/9/21 11:09:01","+33.6214"
"2020/9/21 11:09:21","+33.6214"
"2020/9/21 11:09:41","+33.6214"
"2020/9/21 11:10:01","+33.6838"
"2020/9/21 11:10:21","+33.6838"
"2020/9/21 11:10:41","+33.7462"
"2020/9/21 11:11:01","+33.7462"
"2020/9/21 11:11:21","+33.7462"
"2020/9/21 11:11:41","+33.7462"
"2020/9/21 11:12:01","+33.8086"
"2020/9/21 11:12:21","+33.8086"
"2020/9/21 11:12:41","+33.7462"
"2020/9/21 11:13:01","+33.7462"
"2020/9/21 11:13:21","+33.8086"
"2020/9/21 11:13:41","+33.8086"
"2020/9/21 11:14:01","+33.8086"
"2020/9/21 11:14:21","+33.8086"
"2020/9/21 11:14:41","+33.8710"
"2020/9/21 11:15:01","+33.8710"
"2020/9/21 11:15:21","+33.8710"
"2020/9/21 11:15:41","+33.8710"
"2020/9/21 11:16:01","+33.8086"
"2020/9/21 11:16:21","+33.8086"
"2020/9/21 11:16:41","+33.7462"
"2020/9/21 11:17:01","+33.7462"
"2020/9/21 11:17:21","+33.7462"
"2020/9/21 11:17:41","+33.7462"
"2020/9/21 11:18:01","+33.6838"
"2020/9/21 11:18:21","+33.6214"
"2020/9/21 11:18:41","+33.6214"
"2020/9/21 11:19:01","+33.6214"
"2020/9/21 11:19:21","+33.6214"
"2020/9/21 11:19:41","+33.6214"
"2020/9/21 11:20:01","+33.6214"
"2020/9/21 11:20:21","+33.5589"
